"nomHotel","notapersona","data","estrelles","notaHotel","TipusHabitacio","DuradaEstancia","Nits","ProcedenciaComentari","TipusViatge","Acompanyament","ViajaConMascota","Season","recomanar"
"Acta Atrium Palace",5.4,2017-09-27,"4",8.4,"Habitacio Doble","Estanciade6noches",6,"Enviadopormóvil","Viajedeocio","Pareja","N","TERCER TRIMESTRE",1
"Acta Atrium Palace",9.6,2017-09-26,"4",8.4,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","TERCER TRIMESTRE",0
"Acta Atrium Palace",8.8,2017-09-04,"4",8.4,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","TERCER TRIMESTRE",0
"Acta Atrium Palace",6.7,2017-09-03,"4",8.4,"Habitacio Doble","De 3 a 5 Nits",3,"EnviadoporWeb","SenseInformar","Pareja","N","TERCER TRIMESTRE",1
"Acta Atrium Palace",9.6,2017-08-01,"4",8.4,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Pareja","N","TERCER TRIMESTRE",0
"Acta Atrium Palace",7.5,2017-07-31,"4",8.4,"Habitacio Doble","De 3 a 5 Nits",4,"Enviadopormóvil","SenseInformar","Pareja","N","TERCER TRIMESTRE",1
"Acta Atrium Palace",10,2017-07-31,"4",8.4,"Habitacio Doble","De 3 a 5 Nits",5,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","TERCER TRIMESTRE",0
"Acta Atrium Palace",7.1,2017-11-28,"4",8.4,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Personaqueviajasola","N","QUART TRIMESTRE",1
"Acta Atrium Palace",8.8,2017-07-25,"4",8.4,"Habitacio Doble","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","TERCER TRIMESTRE",0
"Acta Atrium Palace",8.3,2017-07-12,"4",8.4,"Habitacio Doble","De 3 a 5 Nits",5,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","TERCER TRIMESTRE",1
"Acta Atrium Palace",7,2017-07-08,"4",8.4,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","TERCER TRIMESTRE",1
"Acta Atrium Palace",10,2017-06-12,"4",8.4,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","SEGON TRIMESTRE",0
"Acta Atrium Palace",6.3,2017-06-10,"4",8.4,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedenegocios","Personaqueviajasola","N","SEGON TRIMESTRE",1
"Acta Atrium Palace",8.3,2017-06-06,"4",8.4,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Grupo","N","SEGON TRIMESTRE",1
"Acta Atrium Palace",7.1,2017-06-01,"4",8.4,"Habitacio Doble","Dos nits",2,"EnviadoporWeb","Viajedenegocios","Personaqueviajasola","N","SEGON TRIMESTRE",1
"Acta Atrium Palace",9.6,2017-05-13,"4",8.4,"Habitacio Triple","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","SEGON TRIMESTRE",0
"Acta Atrium Palace",7.1,2017-11-21,"4",8.4,"Habitacio Doble","Dos nits",2,"EnviadoporWeb","Viajedenegocios","Personaqueviajasola","N","QUART TRIMESTRE",1
"Acta Atrium Palace",10,2017-11-13,"4",8.4,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Grupo","N","QUART TRIMESTRE",0
"Acta Atrium Palace",9.6,2017-11-13,"4",8.4,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"Acta Atrium Palace",9.6,2017-11-12,"4",8.4,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedenegocios","Personaqueviajasola","N","QUART TRIMESTRE",0
"Acta Atrium Palace",10,2017-11-11,"4",8.4,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"Acta Atrium Palace",10,2017-11-01,"4",8.4,"Habitacio Triple","Dos nits",2,"EnviadoporWeb","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"Acta Atrium Palace",10,2017-10-31,"4",8.4,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"Boutique Hotel H10 Montcada",7.9,2019-03-17,"4",8.9,"Habitacio Individual","Una Nit",1,"Enviadopormóvil","Viajedenegocios","Personaqueviajasola","N","PRIMER TRIMESTRE",1
"Boutique Hotel H10 Montcada",8.3,2018-01-31,"4",8.9,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",1
"Boutique Hotel H10 Montcada",7.9,2018-01-29,"4",8.9,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",1
"Boutique Hotel H10 Montcada",8.3,2018-01-14,"4",8.9,"Suite","De 3 a 5 Nits",3,"EnviadoporWeb","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",1
"Boutique Hotel H10 Montcada",7.1,2017-12-04,"4",8.9,"Habitacio Doble","Dos nits",2,"EnviadoporWeb","Viajedenegocios","Personaqueviajasola","N","QUART TRIMESTRE",1
"Boutique Hotel H10 Montcada",5.8,2017-11-29,"4",8.9,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",1
"Boutique Hotel H10 Montcada",10,2017-11-15,"4",8.9,"Habitacio Individual","Dos nits",2,"Enviadopormóvil","Viajedeocio","Personaqueviajasola","N","QUART TRIMESTRE",0
"Boutique Hotel H10 Montcada",7.1,2017-11-11,"4",8.9,"Habitacio Individual","Una Nit",1,"EnviadoporWeb","Viajedenegocios","Personaqueviajasola","N","QUART TRIMESTRE",1
"Boutique Hotel H10 Montcada",10,2017-11-02,"4",8.9,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"Boutique Hotel H10 Montcada",6,2017-04-21,"4",8.9,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","SenseInformar","Familiaconniños","N","SEGON TRIMESTRE",1
"Boutique Hotel H10 Montcada",9.2,2019-04-07,"4",8.9,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","SEGON TRIMESTRE",0
"Boutique Hotel H10 Montcada",8.3,2018-12-13,"4",8.9,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",1
"Boutique Hotel H10 Montcada",5.4,2019-04-01,"4",8.9,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","SEGON TRIMESTRE",1
"Boutique Hotel H10 Montcada",9.6,2019-03-11,"4",8.9,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Boutique Hotel H10 Montcada",9.2,2019-01-21,"4",8.9,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Boutique Hotel H10 Montcada",10,2019-01-20,"4",8.9,"Habitacio Individual","Una Nit",1,"Enviadopormóvil","Viajedeocio","Personaqueviajasola","N","PRIMER TRIMESTRE",0
"Boutique Hotel H10 Montcada",10,2019-01-11,"4",8.9,"Habitacio Individual","De 3 a 5 Nits",3,"Enviadopormóvil","SenseInformar","Grupodeamigos","N","PRIMER TRIMESTRE",0
"Boutique Hotel H10 Montcada",8.8,2018-12-20,"4",8.9,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","SenseInformar","Pareja","N","QUART TRIMESTRE",1
"Boutique Hotel H10 Montcada",7.9,2018-12-10,"4",8.9,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",1
"Boutique Hotel H10 Montcada",9.6,2018-10-14,"4",8.9,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"Boutique Hotel H10 Montcada",9.6,2018-09-03,"4",8.9,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Grupo","N","TERCER TRIMESTRE",0
"Boutique Hotel H10 Montcada",6.3,2018-08-19,"4",8.9,"Habitacio Doble","De 3 a 5 Nits",3,"EnviadoporWeb","Viajedeocio","Familiaconniños","N","TERCER TRIMESTRE",1
"Boutique Hotel H10 Montcada",6.3,2018-11-28,"4",8.9,"Habitacio Individual","Dos nits",2,"EnviadoporWeb","SenseInformar","Personaqueviajasola","N","QUART TRIMESTRE",1
"Boutique Hotel H10 Montcada",10,2018-07-19,"4",8.9,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","TERCER TRIMESTRE",0
"Boutique Hotel H10 Montcada",8.8,2018-07-05,"4",8.9,"Habitacio Doble","Mesde7",9,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","TERCER TRIMESTRE",1
"Boutique Hotel H10 Montcada",10,2018-06-26,"4",8.9,"Habitacio Doble","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Pareja","N","SEGON TRIMESTRE",0
"Boutique Hotel H10 Montcada",8.3,2018-05-20,"4",8.9,"Habitacio Doble","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Grupo","N","SEGON TRIMESTRE",1
"Boutique Hotel H10 Montcada",7.5,2018-05-14,"4",8.9,"Habitacio Individual","Dos nits",2,"Enviadopormóvil","Viajedeocio","Personaqueviajasola","N","SEGON TRIMESTRE",1
"Boutique Hotel H10 Montcada",5.4,2018-05-13,"4",8.9,"Habitacio Doble","Dos nits",2,"EnviadoporWeb","Viajedenegocios","Personaqueviajasola","N","SEGON TRIMESTRE",1
"Boutique Hotel H10 Montcada",7.9,2018-05-12,"4",8.9,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","SEGON TRIMESTRE",1
"Boutique Hotel H10 Montcada",5,2018-04-13,"4",8.9,"Habitacio Individual","Dos nits",2,"Enviadopormóvil","SenseInformar","Personaqueviajasola","N","SEGON TRIMESTRE",1
"Boutique Hotel H10 Montcada",9.2,2018-01-05,"4",8.9,"Habitacio Doble","De 3 a 5 Nits",5,"EnviadoporWeb","Viajedeocio","Familiaconniños","N","PRIMER TRIMESTRE",0
"Boutique Hotel H10 Montcada",9.6,2017-12-10,"4",8.9,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"Boutique Hotel H10 Montcada",7.9,2018-11-22,"4",8.9,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedenegocios","Personaqueviajasola","N","QUART TRIMESTRE",1
"Boutique Hotel H10 Montcada",9.2,2017-12-04,"4",8.9,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","QUART TRIMESTRE",0
"Boutique Hotel H10 Montcada",10,2017-11-30,"4",8.9,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"Boutique Hotel H10 Montcada",9.2,2017-11-21,"4",8.9,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedenegocios","Pareja","N","QUART TRIMESTRE",0
"Boutique Hotel H10 Montcada",8.8,2017-11-18,"4",8.9,"Habitacio Individual","Dos nits",2,"Enviadopormóvil","Viajedenegocios","Personaqueviajasola","N","QUART TRIMESTRE",1
"Boutique Hotel H10 Montcada",10,2017-11-05,"4",8.9,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","QUART TRIMESTRE",0
"Boutique Hotel H10 Montcada",10,2017-11-03,"4",8.9,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedenegocios","Pareja","N","QUART TRIMESTRE",0
"Boutique Hotel H10 Montcada",7.5,2017-09-22,"4",8.9,"Habitacio Doble","De 3 a 5 Nits",5,"Enviadopormóvil","Viajedeocio","Pareja","N","TERCER TRIMESTRE",1
"Boutique Hotel H10 Montcada",10,2017-09-20,"4",8.9,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","SenseInformar","Personaqueviajasola","N","TERCER TRIMESTRE",0
"Boutique Hotel H10 Montcada",5.4,2017-05-25,"4",8.9,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedenegocios","Grupo","N","SEGON TRIMESTRE",1
"Boutique Hotel H10 Montcada",10,2017-05-11,"4",8.9,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","SEGON TRIMESTRE",0
"Boutique Hotel H10 Montcada",8.8,2018-11-15,"4",8.9,"Habitacio Individual","Dos nits",2,"Enviadopormóvil","Viajedenegocios","Personaqueviajasola","N","QUART TRIMESTRE",1
"Boutique Hotel H10 Montcada",7.9,2018-10-30,"4",8.9,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedenegocios","Personaqueviajasola","N","QUART TRIMESTRE",1
"Boutique Hotel H10 Montcada",10,2018-05-15,"4",8.9,"Habitacio Doble","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Pareja","N","SEGON TRIMESTRE",0
"Boutique Hotel H10 Montcada",9.6,2018-02-17,"4",8.9,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Boutique Hotel H10 Montcada",7.1,2018-02-09,"4",8.9,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","PRIMER TRIMESTRE",1
"Melia Barcelona Sarriá",9.2,2019-03-28,"5",8.2,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Melia Barcelona Sarriá",6.3,2018-11-12,"5",8.2,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",1
"Melia Barcelona Sarriá",10,2018-11-11,"5",8.2,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"Melia Barcelona Sarriá",3.3,2018-10-09,"5",8.2,"Habitacio Doble","De 3 a 5 Nits",3,"EnviadoporWeb","Viajedeocio","Grupo","N","QUART TRIMESTRE",1
"Melia Barcelona Sarriá",10,2018-10-09,"5",8.2,"Altres","Una Nit",1,"Enviadopormóvil","SenseInformar","Pareja","N","QUART TRIMESTRE",0
"Melia Barcelona Sarriá",8.5,2018-09-21,"5",8.2,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","TERCER TRIMESTRE",0
"Melia Barcelona Sarriá",5,2018-08-25,"5",8.2,"Habitacio Doble","Mesde7",8,"Enviadopormóvil","SenseInformar","Pareja","N","TERCER TRIMESTRE",1
"Melia Barcelona Sarriá",7.5,2018-08-10,"5",8.2,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Grupo","N","TERCER TRIMESTRE",1
"Melia Barcelona Sarriá",7.5,2018-08-08,"5",8.2,"Habitacio Doble","De 3 a 5 Nits",3,"EnviadoporWeb","Viajedeocio","Grupo","N","TERCER TRIMESTRE",1
"Melia Barcelona Sarriá",10,2018-07-19,"5",8.2,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","SenseInformar","Personaqueviajasola","N","TERCER TRIMESTRE",0
"Melia Barcelona Sarriá",9.6,2019-03-25,"5",8.2,"Altres","Dos nits",2,"EnviadoporWeb","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Melia Barcelona Sarriá",10,2018-07-02,"5",8.2,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","TERCER TRIMESTRE",0
"Melia Barcelona Sarriá",8.8,2018-06-27,"5",8.2,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedenegocios","Personaqueviajasola","N","SEGON TRIMESTRE",0
"Melia Barcelona Sarriá",6.7,2018-06-21,"5",8.2,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedenegocios","Personaqueviajasola","N","SEGON TRIMESTRE",1
"Melia Barcelona Sarriá",5,2018-05-16,"5",8.2,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedenegocios","Pareja","N","SEGON TRIMESTRE",1
"Melia Barcelona Sarriá",6.3,2018-05-11,"5",8.2,"Habitacio Doble","De 3 a 5 Nits",5,"EnviadoporWeb","Viajedeocio","Pareja","N","SEGON TRIMESTRE",1
"Melia Barcelona Sarriá",7.9,2018-04-26,"5",8.2,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedeocio","Grupo","N","SEGON TRIMESTRE",1
"Melia Barcelona Sarriá",8.3,2018-04-11,"5",8.2,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","SEGON TRIMESTRE",0
"Melia Barcelona Sarriá",10,2018-04-02,"5",8.2,"Habitacio Doble","De 3 a 5 Nits",3,"EnviadoporWeb","Viajedeocio","Pareja","N","SEGON TRIMESTRE",0
"Melia Barcelona Sarriá",7.5,2018-03-30,"5",8.2,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedeocio","Personaqueviajasola","N","PRIMER TRIMESTRE",1
"Melia Barcelona Sarriá",5.8,2018-03-10,"5",8.2,"Habitacio Doble","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",1
"Melia Barcelona Sarriá",5,2019-02-19,"5",8.2,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","SenseInformar","Personaqueviajasola","N","PRIMER TRIMESTRE",1
"Melia Barcelona Sarriá",7.5,2018-02-26,"5",8.2,"Habitacio Doble","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedenegocios","Pareja","N","PRIMER TRIMESTRE",1
"Melia Barcelona Sarriá",8.8,2018-02-19,"5",8.2,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedenegocios","Personaqueviajasola","N","PRIMER TRIMESTRE",0
"Melia Barcelona Sarriá",6.3,2018-02-04,"5",8.2,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",1
"Melia Barcelona Sarriá",9.2,2018-02-04,"5",8.2,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedenegocios","Pareja","N","PRIMER TRIMESTRE",0
"Melia Barcelona Sarriá",4.6,2018-01-06,"5",8.2,"Suite","Una Nit",1,"EnviadoporWeb","Viajedenegocios","Familiaconniños","N","PRIMER TRIMESTRE",1
"Melia Barcelona Sarriá",5.4,2017-10-20,"5",8.2,"Altres","Dos nits",2,"Enviadopormóvil","Viajedenegocios","Personaqueviajasola","N","QUART TRIMESTRE",1
"Melia Barcelona Sarriá",5.8,2017-10-04,"5",8.2,"Habitacio Doble","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",1
"Melia Barcelona Sarriá",8.8,2017-09-09,"5",8.2,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","TERCER TRIMESTRE",0
"Melia Barcelona Sarriá",7.1,2017-08-25,"5",8.2,"Habitacio Doble","De 3 a 5 Nits",4,"EnviadoporWeb","Viajedeocio","Familiaconniños","N","TERCER TRIMESTRE",1
"Melia Barcelona Sarriá",8.8,2017-08-22,"5",8.2,"Habitacio Doble","De 6 a 7 Nits",7,"Enviadopormóvil","Viajedeocio","Pareja","N","TERCER TRIMESTRE",0
"Melia Barcelona Sarriá",10,2019-01-14,"5",8.2,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedenegocios","Pareja","N","PRIMER TRIMESTRE",0
"Melia Barcelona Sarriá",6.3,2017-08-15,"5",8.2,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedeocio","Personaqueviajasola","N","TERCER TRIMESTRE",1
"Melia Barcelona Sarriá",8.3,2017-08-07,"5",8.2,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Pareja","N","TERCER TRIMESTRE",0
"Melia Barcelona Sarriá",10,2017-07-17,"5",8.2,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Personaqueviajasola","N","TERCER TRIMESTRE",0
"Melia Barcelona Sarriá",4.6,2017-06-11,"5",8.2,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","SenseInformar","Grupodeamigos","N","SEGON TRIMESTRE",1
"Melia Barcelona Sarriá",7.1,2017-06-06,"5",8.2,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","SEGON TRIMESTRE",1
"Melia Barcelona Sarriá",7.1,2017-06-05,"5",8.2,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedenegocios","Personaqueviajasola","N","SEGON TRIMESTRE",1
"Melia Barcelona Sarriá",8.5,2017-06-04,"5",8.2,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedeocio","Pareja","N","SEGON TRIMESTRE",0
"Melia Barcelona Sarriá",7.1,2017-05-29,"5",8.2,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","SEGON TRIMESTRE",1
"Melia Barcelona Sarriá",7.5,2017-05-28,"5",8.2,"Habitacio Doble","Estanciade6noches",6,"EnviadoporWeb","Viajedeocio","Pareja","N","SEGON TRIMESTRE",1
"Melia Barcelona Sarriá",5.8,2017-05-23,"5",8.2,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedeocio","Pareja","N","SEGON TRIMESTRE",1
"Melia Barcelona Sarriá",9.2,2019-01-14,"5",8.2,"Altres","Una Nit",1,"EnviadoporWeb","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Melia Barcelona Sarriá",8.3,2017-04-16,"5",8.2,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedenegocios","Personaqueviajasola","N","SEGON TRIMESTRE",0
"Melia Barcelona Sarriá",7.5,2017-04-15,"5",8.2,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","SEGON TRIMESTRE",1
"Melia Barcelona Sarriá",9.2,2019-04-08,"5",8.2,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedeocio","Pareja","N","SEGON TRIMESTRE",0
"Melia Barcelona Sarriá",10,2019-04-07,"5",8.2,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","SEGON TRIMESTRE",0
"Melia Barcelona Sarriá",7.5,2019-04-07,"5",8.2,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Grupo","N","SEGON TRIMESTRE",1
"Melia Barcelona Sarriá",7.5,2019-04-06,"5",8.2,"Altres","Una Nit",1,"EnviadoporWeb","Viajedenegocios","Grupo","N","SEGON TRIMESTRE",1
"Melia Barcelona Sarriá",10,2019-03-24,"5",8.2,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Grupo","N","PRIMER TRIMESTRE",0
"Melia Barcelona Sarriá",9.2,2019-03-23,"5",8.2,"Altres","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Melia Barcelona Sarriá",10,2019-03-22,"5",8.2,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","PRIMER TRIMESTRE",0
"Melia Barcelona Sarriá",9.2,2019-03-11,"5",8.2,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","PRIMER TRIMESTRE",0
"Melia Barcelona Sarriá",6.7,2019-01-10,"5",8.2,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",1
"Melia Barcelona Sarriá",10,2019-03-08,"5",8.2,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Melia Barcelona Sarriá",10,2019-02-16,"5",8.2,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","SenseInformar","Pareja","N","PRIMER TRIMESTRE",0
"Melia Barcelona Sarriá",10,2019-02-10,"5",8.2,"Altres","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","PRIMER TRIMESTRE",0
"Melia Barcelona Sarriá",5.8,2019-01-08,"5",8.2,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedenegocios","Personaqueviajasola","N","PRIMER TRIMESTRE",1
"Melia Barcelona Sarriá",9.6,2019-01-02,"5",8.2,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Grupo","N","PRIMER TRIMESTRE",0
"Melia Barcelona Sarriá",7.1,2018-12-13,"5",8.2,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedeocio","Familiaconniños","N","QUART TRIMESTRE",1
"Melia Barcelona Sarriá",7.9,2018-12-10,"5",8.2,"Altres","Dos nits",2,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","QUART TRIMESTRE",1
"Melia Barcelona Sarriá",10,2018-11-26,"5",8.2,"Altres","Una Nit",1,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","QUART TRIMESTRE",0
"Melia Barcelona Sarriá",7.9,2018-11-14,"5",8.2,"Habitacio Doble","De 3 a 5 Nits",4,"EnviadoporWeb","Viajedeocio","Pareja","N","QUART TRIMESTRE",1
"Melia Barcelona Sarriá",5.8,2018-11-04,"5",8.2,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",1
"Melia Barcelona Sarriá",3.8,2018-12-09,"5",8.2,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",1
"Melia Barcelona Sarriá",8.5,2018-11-02,"5",8.2,"Habitacio Doble","De 3 a 5 Nits",4,"Enviadopormóvil","Viajedeocio","Familiaconniños","N","QUART TRIMESTRE",0
"Melia Barcelona Sarriá",9.2,2018-10-31,"5",8.2,"Habitacio Triple","Una Nit",1,"Enviadopormóvil","SenseInformar","Familiaconniños","N","QUART TRIMESTRE",0
"Melia Barcelona Sarriá",8.3,2018-10-26,"5",8.2,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","SenseInformar","Pareja","N","QUART TRIMESTRE",0
"Melia Barcelona Sarriá",7.9,2018-10-25,"5",8.2,"Habitacio Doble","Dos nits",2,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",1
"Melia Barcelona Sarriá",8.3,2018-10-15,"5",8.2,"Altres","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"Melia Barcelona Sarriá",10,2018-10-12,"5",8.2,"Habitacio Doble","Una Nit",1,"EnviadoporWeb","Viajedenegocios","Personaqueviajasola","N","QUART TRIMESTRE",0
"Melia Barcelona Sarriá",10,2018-11-13,"5",8.2,"Habitacio Doble","Una Nit",1,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"Melia Barcelona Sarriá",9.6,2018-10-12,"5",8.2,"Habitacio Doble","De 3 a 5 Nits",3,"Enviadopormóvil","Viajedeocio","Pareja","N","QUART TRIMESTRE",0
"Melia Barcelona Sarriá",9.2,2018-09-17,"5",8.2,"Habitacio Doble","Dos nits",2,"EnviadoporWeb","Viajedeocio","Pareja","N","TERCER TRIMESTRE",0
